"","Dist","CellID"
"1",0.00376418061826159,3877
"2",0,3878
"3",0.00634323191724828,3879
"4",0.00634323191724828,3880
"5",0.00634323191724828,3881
"6",0.00634323191724828,3882
"7",0.00634323191724828,3883
"8",0.00634323191724828,3891
"9",0,3892
"10",0.00670117776701173,3893
"11",0.00584211232606747,3894
"12",0.00338696536092322,3895
"13",0.00179740434192571,3896
"14",0.00160874923694089,3897
"15",0.00251240421170469,3898
"16",0,3919
"17",0.00634323191724828,3920
"18",0,3924
"19",0.00634323191724828,3925
"20",0.00634323191724828,3926
"21",0.00634323191724828,3927
"22",0.00634323191724828,3928
"23",0.00634323191724828,3929
"24",0.00634323191724828,3930
"25",0.00634323191724828,3931
"26",0.00634323191724828,3932
"27",0.00634323191724828,3933
"28",0.00634323191724828,3934
"29",0.00193210497203723,4580
"30",0.00246727504833733,4581
"31",0,4582
"32",0.00634323191724828,4583
"33",0.00634323191724828,4584
"34",0.00619568979973559,4585
"35",0.00444716161368117,4595
"36",0.0022701282898421,4596
"37",0.00139231412893663,4597
"38",0.00286953521847675,4598
"39",0.00249614495868559,4599
"40",0.00634323191724828,4606
"41",0.00634323191724828,4607
"42",0.00634323191724828,4608
"43",0.00634323191724828,4609
"44",0.00722629288054254,4616
"45",0.00972600567830567,4617
"46",0,4618
"47",0.00330707360865448,4619
"48",0.00709351937783831,4620
"49",0.00439644379747753,4621
"50",0.00308043700231984,4622
"51",0.00422155877259983,4623
"52",0.00634323191724828,4662
"53",0.00246357733967719,4663
"54",0.0117864944489722,4664
"55",0.00417577461823319,4665
"56",0.00625015528442452,4666
"57",0.0096698725980723,4667
"58",0,4668
"59",0.00634323191724828,4669
"60",0.00634323191724828,4670
"61",0.00634323191724828,4671
"62",0.00634323191724828,4672
"63",0.00319441416710758,5288
"64",0.00243147376010822,5289
"65",0.00330163726363812,5290
"66",0.0021975966883036,5291
"67",0.0030909193050644,5302
"68",0.00134686374603515,5303
"69",0.00289837257181823,5304
"70",0.00551725425738551,5305
"71",0.00144512582223029,5306
"72",0.00451404730056833,5307
"73",0.00649404696654611,5309
"74",0.00865303773107638,5313
"75",0.00753752607651247,5314
"76",0.00846282596480313,5315
"77",0.00941598429811868,5316
"78",0.00274335881442906,5318
"79",0.00634323191724828,5319
"80",0.00634323191724828,5320
"81",0,5322
"82",0.00696975615748774,5323
"83",0.00938280937970948,5333
"84",0.00970253657493904,5334
"85",0.0159321221845634,5391
"86",0.00674685624572257,5392
"87",0.00634323191724828,5543
"88",0.00634323191724828,5544
"89",0.00634323191724828,5545
"90",0.00634323191724828,5546
"91",0.0158929603559045,5990
"92",0.0152614726564585,5991
"93",0.0116314281621126,5992
"94",0.00554331568513333,6030
"95",0.0046514174981421,6031
"96",0.0051819309600809,6032
"97",0.00645283856139501,6033
"98",0.00482266445574029,6034
"99",0.00806538153249943,6035
"100",0.00771038285871489,6036
"101",0.00912180976977265,6037
"102",0.00551754206606525,6038
"103",0.00598929916966436,6039
"104",0.00450939356681967,6055
"105",0.00699082459987793,6056
"106",0.00256536814677811,6057
"107",0.00634323191724828,6108
"108",0.00634323191724828,6109
"109",0,6110
"110",0.00456437917319077,6111
"111",0.00655485392655121,6113
"112",0.0018764392226819,6114
"113",0.0145309500112886,6115
"114",0.0129404605292988,6116
"115",0.0070140014801459,6272
"116",0.00800044809429317,6273
"117",0.00542960033401767,6274
"118",0.00336547329074499,6714
"119",0.00221821831456454,6715
"120",0.00269288471573732,6716
"121",0.00518289598822271,6717
"122",0.0052356930067809,6718
"123",0.00819239465069581,6722
"124",0.0088242400500431,6723
"125",0.00878058773202162,6724
"126",0.0143651226094773,6732
"127",0.00362639812138019,6733
"128",0.00328181926260444,6734
"129",0.0020490939500242,6735
"130",0.00490340991069731,6736
"131",0.00639627472302965,6744
"132",0.00320668805003698,6745
"133",0.00682645152458891,6746
"134",0.00716140971164275,6834
"135",0.0037310977277456,6835
"136",0.0060145815802711,6836
"137",0.00542011229676167,6837
"138",0.00457412081853195,6838
"139",0.00674452315730229,6942
"140",0,6943
"141",0,6944
"142",0.004016355772599,6945
"143",0.00485343882531562,6946
"144",0.00449188135223506,6947
"145",0.0177812668630182,6985
"146",0.00568451936409182,6986
"147",0.00625017004690352,6987
"148",0.00721978037373051,6988
"149",0.0129591678549619,6990
"150",0.00772631347648484,6991
"151",0.00881435287186786,6992
"152",0.00821397095627881,6993
"153",0.00653779693974438,6994
"154",0.0049225109665457,6995
"155",0.0101490595773989,6996
"156",0.00995893745302143,6997
"157",0.003996979081948,6998
"158",0.00627357076218277,6999
"159",0.00455420877098485,7000
"160",0.00880705318325684,7001
"161",0.0111431995829702,7002
"162",0.0144076322854218,7003
"163",0.0076334276284285,7004
"164",0.00750287907544706,7005
"165",0.0069889194607292,7006
"166",0.00929975684281637,7007
"167",0.0104973141050905,7008
"168",0.0103538602647288,7009
"169",0.0113412914840959,7010
"170",0,7043
"171",0,7044
"172",0,7045
"173",0,7046
"174",0,7047
"175",0.00652529403532155,7437
"176",0.0147547188690526,7438
"177",0.0124414203572694,7470
"178",0.0108475725933617,7471
"179",0.00689520900004448,7472
"180",0.00436448938860067,7473
"181",0.00634323191724828,7553
"182",0.00634323191724828,7554
"183",0.00634323191724828,7555
"184",0.00634323191724828,7556
"185",0.00524834023762435,7557
"186",0.00231593163279094,7558
"187",0.00188158827324145,7559
"188",0.00225448288481477,7560
"189",0.00291494401867332,7661
"190",0,7662
"191",0.00634323191724828,7663
"192",0.0016387916321469,7664
"193",0.00449485756658291,7701
"194",0.0156127381866928,7702
"195",0.0131261330069505,7703
"196",0.00843434956443717,7704
"197",0.0101793132140438,7705
"198",0.0149265807043119,7706
"199",0.00816368002428503,7707
"200",0.00765437840889909,7708
"201",0.00629140990511301,7709
"202",0.00743083671272443,7710
"203",0.00706163027500551,7711
"204",0.00765661198363218,7712
"205",0.00745694488496623,7713
"206",0.00776798655699987,7714
"207",0.00760614153597001,7715
"208",0.00829861652875827,7716
"209",0.00841432048643224,7717
"210",0.00923594985076281,7718
"211",0.0067765934809256,7719
"212",0.00723395272930095,7720
"213",0.0077171305249068,7721
"214",0.00871475294128778,7722
"215",0.00630602829585222,7723
"216",0.00921459647651371,7724
"217",0.0116820674826184,7725
"218",0.0111257435133474,7726
"219",0.0094462727991767,7727
"220",0.00601373845094967,7728
"221",0.00753473437473444,7729
"222",0.00584558573697084,7730
"223",0.00856599679704452,7731
"224",0.0085983644962084,7732
"225",0.0116405392279628,8144
"226",0.00898667466224786,8145
"227",0.00842327340130395,8146
"228",0.00895051385291699,8147
"229",0.00858792365791501,8148
"230",0.00818239870100479,8149
"231",0.00874043132057869,8150
"232",0.00603095630222121,8151
"233",0.00672894848806519,8152
"234",0.00787160583893786,8167
"235",0.00431616705964434,8175
"236",0.00948521322177539,8176
"237",0.0135966469793754,8177
"238",0.0140803245167277,8178
"239",0.00375259751872561,8182
"240",0.00448582930622769,8183
"241",0.00134875620329616,8184
"242",0.00526280707493473,8185
"243",0.00891472577922114,8186
"244",0.00977670625567844,8192
"245",0.0122710801295272,8193
"246",0.00171171406651842,8198
"247",0.0032463670980188,8199
"248",0.00101794260655688,8200
"249",0.00474386186746289,8202
"250",0.00721760309656843,8203
"251",0.00890898365111876,8204
"252",0.0100097812981641,8205
"253",0.00899728133715055,8235
"254",0.00634323191724828,8272
"255",0.00634323191724828,8273
"256",0.00634323191724828,8274
"257",0.00280541687813601,8275
"258",0.00350777050063932,8276
"259",0.00674558918135766,8277
"260",0.00301352545551746,8278
