"","Dist","CellID"
"336",0.00565963883258355,8879
"337",0.00641410658108488,8880
"338",0.00675356507454006,8881
"339",0.00624954749327917,8882
"340",0.00490257212738632,8883
"341",0.0065946419800463,8884
"342",0.0103743309391374,8887
"343",0.0113973198631395,8888
"344",0.010438266840429,8889
"345",0.00830126342020425,8895
"346",0.00818034274165812,8896
"347",0.0102632178078603,8897
"348",0.00581087797551324,8898
"349",0.0060090268536696,8899
"350",0.00632500750077105,8900
"351",0.00837342796442599,8903
"352",0.00635491143868576,8904
"353",0.00287008156775328,8911
"354",0.00148651567463428,8912
"355",0.00559299403930183,8913
"356",0.00535892692873927,8914
"357",0.00610828849202959,8915
"358",0.0105335303615004,8916
"359",0.0094435883384476,8917
"360",0.00827961121251554,8918
"361",0.00634786991705406,8919
"362",0.00547089355285065,8920
"363",0.00820203812064889,8921
"364",0.00597069176647011,8922
"365",0.00595825816719982,8926
"366",0.00465314031298161,8927
"367",0.00165784989957395,8928
"368",0.00370681246070665,8929
"369",0.00836986144146524,8959
"370",0,8994
"371",0,8995
"372",0,8996
"373",0,8997
"374",0,8998
"375",0.0021871821454483,8999
"376",0.0101064564781676,9105
"377",0.0109210373632083,9106
"378",0.0112816758000937,9107
"379",0.0126640614550581,9108
"380",0.00945922481961211,9127
"381",0.0157674765252698,9128
"382",0.0153686946867155,9129
"383",0.0129841719079456,9130
"384",0.0148931450224818,9131
"385",0.0250720217164585,9144
"386",0.0238230686065899,9145
"387",0.0234422735197815,9146
"388",0.0238507106924784,9147
"389",0.0232684357226727,9148
"390",0.0230362110417045,9149
"391",0.0232098182568773,9150
"392",0.0227320032960148,9151
"393",0.0257591090394495,9152
"394",0.0216820648014843,9153
"395",0.0213438642737284,9154
"396",0.0189297272708897,9155
"397",0.018522192353201,9156
"398",0.0197053609193404,9157
"399",0.0260257377734218,9158
"400",0.0254983072757461,9159
"401",0.0246385156649575,9160
"402",0.0242788069725067,9161
"403",0.0238372159693803,9162
"404",0.0246351845634483,9163
"405",0.0221867409113315,9164
"406",0.0216956950071692,9165
"407",0.0209006471051916,9166
"408",0.0211112214794418,9167
"409",0.0222756434591531,9168
"410",0.0223247381673806,9169
"411",0.0217154638089048,9170
"412",0.0223848429049354,9171
"413",0.0218756742855876,9172
"414",0.0218954402572402,9173
"415",0.0220013440538455,9174
"416",0.021838595154958,9175
"417",0.0209545579760315,9176
"418",0.0161371061541172,9177
"419",0.0172177608445906,9178
"420",0.0159049152647808,9179
"421",0.0173165882037129,9180
"422",0.0170390282645617,9181
"423",0.0172054919270445,9182
"424",0.0171815063806284,9183
"425",0.0171748023154247,9184
"426",0.017337145408991,9185
"427",0.0165781125663243,9186
"428",0.0161124633733487,9187
"429",0.0161303476336401,9188
"430",0.0160251402944056,9189
"431",0.0161883020248476,9190
"432",0.0162699701517594,9191
"433",0.0187340973985306,9192
"434",0.017636063398486,9193
"435",0.0176669003662424,9194
"436",0.017150623378105,9195
"437",0.0176547500251384,9196
"438",0.0170460636125472,9197
"439",0.016963373028418,9198
"440",0.0208336737708385,9199
"441",0.022021115315958,9200
"442",0.0227387694704247,9201
"443",0.0213457743377621,9202
"444",0.0214724148397683,9203
"445",0.0204355563114642,9204
"446",0.0169414859126305,9205
"447",0.0134709707501636,9206
"448",0.00958075764162807,9207
"449",0.00639409985249605,9208
"450",0.0085405276545541,9224
"451",0.0070035431350319,9225
"452",0.00777415091710974,9226
"453",0.00657825636903528,9227
"454",0.013857899787552,9228
"455",0.0058888692322088,9229
"456",0.005752931989032,9230
"457",0.00577566986650583,9231
"458",0.00832695300642855,9232
"459",0.00372966712356228,9508
"460",0.00312025831073365,9509
"461",0.00815364799007721,9540
"462",0.00584208316078414,9586
"463",0.0116239898902532,9596
"464",0.00843230281012509,9597
"465",0.00841118112213409,9598
"466",0.0107956666690096,9599
"467",0.010617696600573,9600
"468",0.00827427797511596,9601
"469",0.00722343350598695,9602
"470",0.00755575025071457,9603
"471",0.0077023658709088,9604
"472",0.011580324096342,9605
"473",0.0100043846230567,9606
"474",0.0105712448059078,9607
"475",0.0119478760356504,9608
"476",0.0121469419535229,9609
"477",0.0124712006928757,9610
"478",0.0117931301380525,9611
"479",0.00731241086554816,9624
"480",0.00567261844362725,9625
"481",0.0063306673670296,9626
"482",0.00533497066426042,9627
"483",0.00303338570859484,9633
"484",0.00932822527217184,9634
"485",0.00519406297802353,9635
"486",0.0106437829423397,9636
"487",0.00207003686159544,9637
"488",0.0121145709722894,9638
"489",0.020803811026275,9639
"490",0.0188075379293394,9640
"491",0.0159464967920622,9641
"492",0.0134632449113414,9642
"493",0.0144705238823643,9643
"494",0.0149585883651077,9644
"495",0.0152589172296774,9645
"496",0.0106195915209964,9646
"497",0.00697621616437138,9647
"498",0.00414966842141034,9648
"499",0.00277553481566638,9649
"500",0.00388085378149671,9650
"501",0.00223287354225767,9651
"502",0.00412821775105264,9652
"503",0.00420806520227445,9653
"504",0.00519628461878723,9654
"505",0,9655
"506",0.00414918053262032,9656
"507",0.0023609314174474,9684
"508",0.0232039968949231,9685
"509",0.00693249467027808,9686
"510",0.000893564985432651,9717
"511",0.00303993199377233,9718
"512",0,9719
"513",0,9720
"514",0.00281270361610198,9722
"515",0.000590132993603248,9723
"516",0.00128718450498462,9724
"517",0.00193269565430528,9725
"518",0.0190014470160312,9830
"519",0.0158295962020276,9831
"520",0.0150036658609587,9832
"521",0.0181758072701628,9833
"522",0.00841528663864425,9849
"523",0.0110831092954213,9850
"524",0.0141252090117729,9851
"525",0.0142548287131056,9852
"526",0.0147264848773074,9853
"527",0.0171108566227945,9854
"528",0.015571277521214,9855
"529",0.00704352579555202,9859
"530",0.0176713031360814,9860
"531",0.021136475366301,9862
"532",0.0215256351845696,9863
"533",0.0299643437585667,9864
"534",0.0300265616962806,9865
"535",0.0290925240351774,9866
"536",0.0266514865697306,9867
"537",0.0280589320368734,9868
"538",0.0284321049734255,9869
"539",0.0274855674288269,9870
"540",0.0250795088838052,9871
"541",0.0276495699573435,9872
"542",0.0268593012512276,9873
"543",0.0265753547513716,9874
"544",0.0222731918703474,9875
"545",0.0181766549425202,9876
"546",0.0179916506950088,9877
"547",0.0172829306639757,9878
"548",0.0171224907515493,9879
"549",0.0176510504824892,9880
"550",0.0177358351891089,9881
"551",0.0183122893451236,9882
"552",0.0156584172508756,9883
"553",0.0113221078916322,9884
"554",0.0141305202226959,9885
"555",0.0132375207875575,9886
"556",0.023238419380761,9887
"557",0.0260154019024157,9888
"558",0.0241021490712487,9889
"559",0.0247386397067132,9890
"560",0.0224441198796211,9891
"561",0.0204458088557284,9892
"562",0.0333835612700717,9893
"563",0.0328356102189467,9894
"564",0.0304684807779299,9895
"565",0.0283849402604343,9896
"566",0.0254602196912778,9897
"567",0.0251687792762207,9898
"568",0.0144500201061741,9899
"569",0.0161627697202728,9900
"570",0.0159938034811209,9901
"571",0.0143716590212844,9902
"572",0.0157384442184411,9903
"573",0.0162237373360705,9904
"574",0.0158312442284442,9905
"575",0.0152002349731059,9906
"576",0.0144279106258512,9907
"577",0.0149346278093673,9908
"578",0.0252395926115871,9909
"579",0.0179054500746515,9910
"580",0.0214435993310284,9911
"581",0.0189491052553911,9912
"582",0.0188756534498326,9913
"583",0.0190638813052113,9914
"584",0.0266355595966802,9915
"585",0.0265809155611188,9916
"586",0.0258682910442778,9917
"587",0.0258537322090315,9918
"588",0.0248765768357129,9919
"589",0.0247202175646059,9920
"590",0.0251140003708361,9921
"591",0.0248595677506582,9922
"592",0.0169160884155732,9923
"593",0.0161261845621194,9924
"594",0.0122918205233924,9925
"595",0.0155952174897174,9926
"596",0.0158483167537461,9927
"597",0.0142145583620427,9928
"598",0.0164800230058822,9929
"599",0.0139580793128167,9930
"600",0.0126603065640032,9931
"601",0.0115926518115456,9932
"602",0.0142216643741489,9933
"603",0.00412922024414992,9934
"604",0.0167159377543669,9938
"605",0.0217863324601836,9939
"606",0.0213908388255147,9940
"607",0.0176118311403979,9941
"608",0.0162266570710746,9942
"609",0.0181112492197257,9943
"610",0.0172552111295445,9944
"611",0.0132326077288337,9945
"612",0.0157406400956932,9946
"613",0.0162894496285891,9947
"614",0.0150242834066626,9948
"615",0.0181299254545567,9949
"616",0.0148606370554436,9950
"617",0.0144600054348018,9951
"618",0.014730109543902,9952
"619",0.0155429989177093,9953
"620",0.0172283310770086,9954
"621",0.0212040900693798,9955
"622",0.0210948261074432,9956
"623",0.0202134280962237,9957
"624",0.0202407987959474,9958
"625",0.0200876701749205,9959
"626",0.0134184228024007,9960
"627",0.0109113152070695,9961
"628",0.00874691523719677,9962
"629",0.00682776364549188,9963
"630",0.0109079928181263,9964
"631",0.00461479898592005,10004
"632",0.0137336841397658,10253
"633",0.00834250050631782,10254
"634",0.0147807836971269,10255
"635",0.0164246110973997,10256
"636",0.0191761952206592,10257
"637",0.0231419283752799,10258
"638",0.0186466869038399,10259
"639",0.014569127041551,10260
"640",0.0153316718142079,10261
"641",0.0305971227536881,10262
"642",0.0138763125978448,10263
"643",0.0143920222948807,10264
"644",0.0196684667211655,10265
"645",0.0141338812177591,10266
"646",0.0124493927204786,10267
"647",0.0178503561174491,10268
"648",0.0192525654257078,10269
"649",0.014371025808382,10270
"650",0.0154250522307157,10271
"651",0.0123978264735321,10272
"652",0.0121646200439771,10300
"653",0.0111996291286614,10318
"654",0.0155208935282471,10321
"655",0.0183512876785182,10322
"656",0.0150032019527578,10323
"657",0.0147461282725172,10324
"658",0.0137142710338668,10325
"659",0.01602599496182,10326
"660",0.0127346102354002,10327
"661",0.0143519879203347,10328
"662",0.01397432319416,10329
"663",0.016024805559288,10330
"664",0.0152547817789849,10331
"665",0.0174476029855217,10332
"666",0.0192150538437688,10333
"667",0.0199007297953747,10334
"668",0.0187877332904466,10335
"669",0.0126352973042871,10336
"670",0.0110660980965312,10344
"671",0.00381726894410375,10345
"672",0.00965740126984163,10346
"673",0.00850006358882637,10347
"674",0.00754623531514692,10348
"675",0.00758605579923833,10349
"676",0.0074166490424304,10360
"677",0.00518244688678297,10361
"678",0.0121271155232113,10362
"679",0.0109927968050603,10363
"680",0.0123591004649349,10364
"681",0.0115675035016733,10365
"682",0.00652719921412757,10366
"683",0.0102038925020017,10367
"684",0.0109131841926099,10369
"685",0.0114500494858586,10370
"686",0.0071799985651849,10371
"687",0.00935713573110297,10372
"688",0.0073161505150614,10373
"689",0.00743813761330398,10374
"690",0.00280459042458291,10375
"691",0,10376
"692",0.00266525492485401,10377
"693",0.00294165615485708,10378
"694",0.00359610161278242,10379
"695",0.00211690241112883,10380
"696",0.00410553690385588,10381
"697",0.00697120438647864,10382
"698",0.00436647255044971,10383
"699",0.00990049468124637,10403
"700",0.00910720307322961,10404
"701",0.0143151067422308,10405
"702",0.0197402057202995,10406
"703",0.0135204753976678,10407
"704",0.0181020950988954,10408
"705",0.040581787918212,10509
"706",0.026124088601381,10512
"707",0.0254252708747677,10513
"708",0.0216667105336095,10514
"709",0.0284820167884292,10515
"710",0.0251250609930762,10516
"711",0.0174993377746371,10517
"712",0.011537960832956,10518
"713",0.017349063955754,10519
"714",0.0258112285034675,10520
"715",0.0258580212730322,10521
"716",0.0121556024725762,10574
"717",0.00979654758585812,10575
"718",0.01374719988806,10576
"719",0.0146138146040688,10577
"720",0.0147166524952117,10578
"721",0.0158632579430052,10579
"722",0.00805739463194066,10580
"723",0.0095906323975603,10583
"724",0.0162434786240494,10584
"725",0.0167266710787239,10585
"726",0.0209994070692773,10586
"727",0.019424357596645,10587
"728",0.019376167466179,10588
"729",0.0199220717954816,10589
"730",0.0191415450894774,10590
"731",0.0240858878426466,10591
"732",0.0145056817737083,10592
"733",0.0173079686323397,10593
"734",0.0164707761685307,10594
"735",0.0198477483924159,10595
"736",0.0169728475877292,10596
"737",0.0143156602613291,10597
"738",0.0142479787027115,10598
"739",0.00976556920672969,10599
"740",0.00808589383361801,10600
"741",0.0112917625137914,10601
"742",0.0121039883852867,10602
"743",0.0128348678170742,10603
"744",0.0125290507704331,10604
"745",0.0169651331693132,10605
"746",0.0156442357939709,10606
"747",0.01533574041661,10607
"748",0.0145373139759923,10608
"749",0.0124918680462326,10609
"750",0.0162981616160162,10610
"751",0.0149944396525227,10611
"752",0.0186270806550966,10612
"753",0.0134294904679166,10613
"754",0.0136168265499898,10614
"755",0.0149960044163715,10615
"756",0.0153233951397903,10616
"757",0.0148485660277165,10617
"758",0.0130531269624888,10618
"759",0.0167246098030528,10619
"760",0.0155978488653018,10620
"761",0.015771522607757,10621
"762",0.0176993533179427,10622
"763",0.0217383013265717,10623
"764",0.0211477026639994,10624
"765",0.0215439675926345,10625
"766",0.0167446138078634,10626
"767",0.0183250525656841,10627
"768",0.0186133048938534,10628
"769",0.0160652114239293,10629
"770",0.015776895021541,10630
"771",0.0173898115199057,10631
"772",0.0181025702008643,10632
"773",0.0167800433806451,10633
"774",0.0208355234731043,10634
"775",0.0171550466267364,10635
"776",0.0116368484851268,10636
"777",0.0109364390093812,10637
"778",0.0175681698708343,10638
"779",0.0179838811826732,10639
"780",0.0199287042595105,10640
"781",0.0199614580074853,10641
"782",0.0167588439221075,10642
"783",0.0174297186598229,10643
"784",0.0150780694885115,10644
"785",0.0140752299000381,10645
"786",0.019530611632956,10646
"787",0.0153006426846303,10647
"788",0.0198015290920859,10648
"789",0.0199476797034508,10649
"790",0.0201482990194989,10650
"791",0.0203572321637387,10651
"792",0.0199324096690952,10652
"793",0.0178112945294192,10653
"794",0.0168003932715478,10654
"795",0.0126276082145047,10655
"796",0.0162208113772465,10656
"797",0.00986291545496579,10657
"798",0.0136000504633795,10658
"799",0.0115405481024376,10659
"800",0.0116555302148641,10660
"801",0.0173714025429597,10661
"802",0.0125817188581874,10662
"803",0.0164871527456084,10663
"804",0.0145041942120073,10664
"805",0.014169273385166,10665
"806",0.0116499803176594,10666
"807",0.014244427492244,10667
"808",0.012228852550278,10668
"809",0.0121842722140049,10669
"810",0.0149145727031467,10670
"811",0.0155077897274032,10671
"812",0.0144359340164455,10672
"813",0.0154462126385055,10673
"814",0.0184097196376228,10674
"815",0.0152815791653443,10675
"816",0.0164314724358307,10676
"817",0.0113456880696112,10677
"818",0.0110682877756843,10678
"819",0.00937485658047799,10679
"820",0.0111850362410198,10680
"821",0.0119928646110045,10681
"822",0.0109904018249967,10682
"823",0.00929359135978427,10683
"824",0.0161772690534604,10684
"825",0.0241606105169988,10685
"826",0.0160459862147763,10686
"827",0.0174588450046013,10687
"828",0.016121632297878,10688
"829",0.0194752482554081,10689
"830",0.0200921217958832,10690
"831",0.0239342941626668,10691
"832",0.0229980835299762,10692
"833",0.0173383899119407,10693
"834",0.00841893528736905,10694
"835",0.00855781911886575,10695
"836",0.0085633022599064,10696
"837",0.00723804751608894,10697
"838",0.00846571904964615,10698
"839",0.0103519470482079,10699
"840",0.00975876606059359,10700
"841",0.00760557421393766,10701
"842",0.0115394262596043,10702
"843",0.00988919483623439,10971
"844",0.00973111429672405,10972
"845",0.023886967003065,10973
"846",0.0230596486463977,10974
"847",0.0145758938055138,10975
"848",0.016612585281566,10976
"849",0.0148578639625864,10977
"850",0.0161907568192908,10978
"851",0.0152651608791649,10979
"852",0.0181024195402166,10980
"853",0.0167754383930476,10981
"854",0.0210306141334616,10982
"855",0.0135706073979051,10983
"856",0.0174135394737272,10984
"857",0.013350296971335,10985
"858",0.0174098283307831,10986
"859",0.0253376910070494,10987
"860",0.0197620027751789,10988
"861",0.0175718606816417,10989
"862",0.0132180237279432,10990
"863",0.0163143900187095,10991
"864",0.0115815709500653,10992
"865",0.0119941701044269,10993
"866",0.0130119061430674,10994
"867",0.0112261391983385,10995
"868",0.00920542302476953,10996
"869",0.00976579255282832,10997
"870",0.00976513300196094,10998
"871",0.00943746616695773,10999
"872",0.00593396696007585,11000
"873",0.00801184588418814,11001
"874",0.0173419554785147,11002
"875",0.0176586605787962,11003
"876",0.00817860161519732,11004
"877",0.0171301270189709,11005
"878",0.0166385517838021,11006
"879",0.0112626602884175,11010
"880",0.0111719774177563,11011
"881",0.0145178629664381,11012
"882",0.0145759980705169,11013
"883",0.00879080150872125,11014
"884",0.0133002441009956,11015
"885",0.0172444799423784,11016
"886",0.017759061569574,11017
"887",0.0157305508446842,11018
"888",0.0207363541660663,11019
"889",0.0237381715828658,11020
"890",0.0274732079306575,11021
"891",0.0271106278801109,11022
"892",0.0149148336878402,11023
"893",0.024986143868052,11024
"894",0.0272405325865603,11025
"895",0.026050279780937,11026
"896",0.0254599680295991,11027
"897",0.0239380423145697,11028
"898",0.00660437399383116,11029
"899",0.0142728939063338,11030
"900",0.00814598115616536,11031
"901",0.0190740677744057,11032
"902",0.0232123989017928,11033
"903",0.0371288599369854,11041
"904",0.0349038251073788,11042
"905",0.0416101571196379,11043
"906",0.0407514696218291,11044
"907",0.0411413537336953,11045
"908",0.0395818821688339,11046
"909",0.0343654165917044,11047
"910",0.0266994466502802,11048
"911",0.0187731207049541,11054
"912",0.0188807238620504,11055
"913",0.0244309657035699,11056
"914",0.0118911215752192,11062
"915",0.00760186906242447,11064
"916",0.00899676910382928,11065
"917",0.00853408226549283,11069
"918",0.0111285419126598,11070
"919",0.00870875126076624,11071
"920",0.00584206628490324,11072
"921",0.00451218305880711,11073
"922",0.0113768258262191,11081
"923",0.0115731445821896,11082
"924",0.0124480769921975,11083
"925",0.0160429817875237,11084
"926",0.0155732312197898,11085
"927",0.0210497937268244,11086
"928",0.00969357931716246,11094
"929",0.00888221463544833,11095
"930",0.00500671865963482,11096
"931",0.00660452690399423,11097
"932",0.00586983747370269,11098
"933",0.00802948639101206,11099
"934",0.00373664587571417,11100
"935",0.00538743161670117,11101
"936",0.00755385171853742,11102
"937",0.00359848537069447,11103
"938",0.00410564512664504,11104
"939",0.00362010376916286,11105
"940",0.0150295441610526,11130
"941",0.0160134426726565,11131
"942",0.0329572191677995,11228
"943",0.0251697771994128,11229
"944",0.0243252078061751,11230
"945",0.0291336573088322,11231
"946",0.0226200524763216,11232
"947",0.0229716153864981,11233
"948",0.022906518278916,11234
"949",0.02276346356377,11235
"950",0.0222398235773436,11236
"951",0.0180586472120908,11237
"952",0.0165584597926307,11238
"953",0.015980849016929,11239
"954",0.0190627945673149,11240
"955",0.0140640100889031,11241
"956",0.0222288737229762,11242
"957",0.0239285601366613,11243
"958",0.0226664391640855,11244
"959",0.0171303463752326,11245
"960",0.0252748985481687,11246
"961",0.0253878310522501,11247
"962",0.0216802567611591,11248
"963",0.0219971126442312,11249
"964",0.0173326923840755,11250
"965",0.0191790601721436,11251
"966",0.0232446214125517,11289
"967",0.0225155579891761,11290
"968",0.0218339180306634,11291
